code,district_code,regency_code,province_code,name
3310202009,331020,3310,33,Temuireng
3310202010,331020,3310,33,Bandungan
3310202011,331020,3310,33,Kayumas
3310202012,331020,3310,33,Socokangsi
3310202013,331020,3310,33,Glagah
3310202014,331020,3310,33,Krajan
3310202016,331020,3310,33,Bonyokan
3310202017,331020,3310,33,Pandeyan
3310202018,331020,3310,33,Puluhan
3310212001,331021,3310,33,Bawukan
3310212002,331021,3310,33,Talun
3310212003,331021,3310,33,Panggang
3310212004,331021,3310,33,Balerante
3310212005,331021,3310,33,Sidorejo
3310212006,331021,3310,33,Tegalmulyo
3310212007,331021,3310,33,Tlogowatu
3310212008,331021,3310,33,Tangkil
3310212009,331021,3310,33,Bumiharjo
3310212010,331021,3310,33,Kendalsari
3310212011,331021,3310,33,Dompol
3310212012,331021,3310,33,Kemalang
3310212013,331021,3310,33,Keputran
3310222001,331022,3310,33,Manjung
3310222002,331022,3310,33,Gatak
3310222003,331022,3310,33,Duwet
3310222004,331022,3310,33,Senden
3310222005,331022,3310,33,Ngawen
3310222006,331022,3310,33,Kahuman
3310222007,331022,3310,33,Pepe
3310222008,331022,3310,33,Manjungan
3310222009,331022,3310,33,Kwaren
3310222010,331022,3310,33,Mayungan
3310222011,331022,3310,33,Tempursari
3310222012,331022,3310,33,Candirejo
3310222013,331022,3310,33,Drono
3310232001,331023,3310,33,Jimbung
3310232002,331023,3310,33,Ngemplak
3310232003,331023,3310,33,Kalikotes
3310232004,331023,3310,33,Krajan
3310232005,331023,3310,33,Tambongwetan
3310232006,331023,3310,33,Jogosetran
3310232007,331023,3310,33,Gemblegan
3310241002,331024,3310,33,Barenglor
3310241007,331024,3310,33,Gergunung
3310242001,331024,3310,33,Sekarsuli
3310242003,331024,3310,33,Karanganom
3310242004,331024,3310,33,Ketandan
3310242005,331024,3310,33,Belangwetan
3310242006,331024,3310,33,Jonggrangan
3310242008,331024,3310,33,Jebugan
3310251001,331025,3310,33,Bareng
3310251002,331025,3310,33,Kabupaten
3310251003,331025,3310,33,Klaten
3310251004,331025,3310,33,Tonggalan
3310251006,331025,3310,33,Buntalan
3310251008,331025,3310,33,Mojayan
3310252005,331025,3310,33,Semangkak
3310252007,331025,3310,33,Jomboran
3310252009,331025,3310,33,Gumulan
3310261009,331026,3310,33,Gayamprit
3310262001,331026,3310,33,Kajoran
3310262002,331026,3310,33,Glodogan
3310262003,331026,3310,33,Ngalas
3310262004,331026,3310,33,Danguran
3310262005,331026,3310,33,Trunuh
3310262006,331026,3310,33,Sumberejo
3310262007,331026,3310,33,Merbung
3310262008,331026,3310,33,Tegalyoso
3310262010,331026,3310,33,Karanglo
3310262011,331026,3310,33,Nglinggi
3310262012,331026,3310,33,Jetis
3311012001,331101,3311,33,Grogol
3311012002,331101,3311,33,Karangtengah
3311012003,331101,3311,33,Karangwuni
3311012004,331101,3311,33,Krajan
3311012005,331101,3311,33,Jatingarang
3311012006,331101,3311,33,Karanganyar
3311012007,331101,3311,33,Alasombo
3311012008,331101,3311,33,Karangmojo
3311012009,331101,3311,33,Weru
3311012010,331101,3311,33,Karakan
3311012011,331101,3311,33,Tegalsari
3311012012,331101,3311,33,Tawang
3311012013,331101,3311,33,Ngreco
3311022001,331102,3311,33,Sanggang
3311022002,331102,3311,33,Kamal
3311022003,331102,3311,33,Gentan
3311022004,331102,3311,33,Kedungsono
3311022005,331102,3311,33,Tiyaran
3311022006,331102,3311,33,Karangasem
3311022007,331102,3311,33,Bulu
3311022008,331102,3311,33,Kunden
3311022009,331102,3311,33,Puron
3311022010,331102,3311,33,Malangan
3311022011,331102,3311,33,Lengking
3311022012,331102,3311,33,Ngasinan
3311032001,331103,3311,33,Pundungrejo
3311032002,331103,3311,33,Watubonang
3311032003,331103,3311,33,Kedungjambal
3311032004,331103,3311,33,Grajegan
3311032005,331103,3311,33,Lorog
3311032006,331103,3311,33,Kateguhan
3311032007,331103,3311,33,Dalangan
3311032008,331103,3311,33,Pojok
3311032009,331103,3311,33,Tangkisan
3311032010,331103,3311,33,Ponowaren
3311032011,331103,3311,33,Majasto
3311032012,331103,3311,33,Tambakboyo
3311041001,331104,3311,33,Kenep
3311041002,331104,3311,33,Banmati
3311041003,331104,3311,33,Mandan
3311041004,331104,3311,33,Begajah
3311041005,331104,3311,33,Gayam
3311041006,331104,3311,33,Joho
3311041007,331104,3311,33,Jetis
3311041008,331104,3311,33,Combongan
3311041009,331104,3311,33,Kriwen
3311041010,331104,3311,33,Bulakan
3311041011,331104,3311,33,Dukuh
3311041012,331104,3311,33,Sukoharjo
3311041013,331104,3311,33,Bulakrejo
3311041014,331104,3311,33,Sonorejo
3311052001,331105,3311,33,Tanjungrejo
3311052002,331105,3311,33,Jangglengan
3311052003,331105,3311,33,Serut
3311052004,331105,3311,33,Juron
3311052005,331105,3311,33,Celep
3311052006,331105,3311,33,Pengkol
3311052007,331105,3311,33,Gupit
3311052008,331105,3311,33,Plesan
3311052009,331105,3311,33,Kedungwinong
3311052010,331105,3311,33,Nguter
3311052011,331105,3311,33,Baran
3311052012,331105,3311,33,Daleman
3311052013,331105,3311,33,Lawu
3311052014,331105,3311,33,Tanjung
3311052015,331105,3311,33,Pondok
3311052016,331105,3311,33,Kepuh
3311061001,331106,3311,33,Jombor
3311062002,331106,3311,33,Toriyo
3311062003,331106,3311,33,Mulur
3311062004,331106,3311,33,Jagan
3311062005,331106,3311,33,Manisharjo
3311062006,331106,3311,33,Cabeyan
3311062007,331106,3311,33,Puhgogor
3311062008,331106,3311,33,Paluhombo
3311062009,331106,3311,33,Bendosari
3311062010,331106,3311,33,Mojorejo
3311062011,331106,3311,33,Mertan
3311062012,331106,3311,33,Sugihan
3311062013,331106,3311,33,Sidorejo
3311062014,331106,3311,33,Gentan
3311072001,331107,3311,33,Pranan
3311072002,331107,3311,33,Karangwuni
3311072003,331107,3311,33,Bugel
3311072004,331107,3311,33,Ngombakan
3311072005,331107,3311,33,Bakalan
3311072006,331107,3311,33,Godog
3311072007,331107,3311,33,Kemasan
3311072008,331107,3311,33,Kenokorejo
3311072009,331107,3311,33,Tepisari
3311072010,331107,3311,33,Bulu
3311072011,331107,3311,33,Rejosari
3311072012,331107,3311,33,Polokarto
3311072013,331107,3311,33,Mranggen
3311072014,331107,3311,33,Wonorejo
3311072015,331107,3311,33,Jatisobo
3311072016,331107,3311,33,Kayuapak
3311072017,331107,3311,33,Genengsari
3311082001,331108,3311,33,Laban
3311082002,331108,3311,33,Tegalmade
3311082003,331108,3311,33,Wirun
3311082004,331108,3311,33,Bekonang
3311082005,331108,3311,33,Cangkol
3311082006,331108,3311,33,Klumprit
3311082007,331108,3311,33,Kragilan
3311082008,331108,3311,33,Sapen
3311082009,331108,3311,33,Joho
3311082010,331108,3311,33,Demakan
3311082011,331108,3311,33,Dukuh
3311082012,331108,3311,33,Plumbon
3311082013,331108,3311,33,Gadingan
3311082014,331108,3311,33,Palur
3311082015,331108,3311,33,Triyagan
3311092001,331109,3311,33,Pandeyan
3311092002,331109,3311,33,Telukan
3311092003,331109,3311,33,Parangjoro
3311092004,331109,3311,33,Pondok
3311092005,331109,3311,33,Langenharjo
3311092006,331109,3311,33,Gedangan
3311092007,331109,3311,33,Madegondo
3311092008,331109,3311,33,Grogol
3311092009,331109,3311,33,Kadokan
3311092010,331109,3311,33,Kwarasan
3311092011,331109,3311,33,Sanggrahan
3311092012,331109,3311,33,Manang
3311092013,331109,3311,33,Banaran
3311092014,331109,3311,33,Cemani
3311102001,331110,3311,33,Ngrombo
3311102002,331110,3311,33,Mancasan
3311102003,331110,3311,33,Gedongan
3311102004,331110,3311,33,Jetis
3311102005,331110,3311,33,Bentakan
3311102006,331110,3311,33,Kudu
3311102007,331110,3311,33,Kadilangu
3311102008,331110,3311,33,Bakipandeyan
3311102009,331110,3311,33,Menuran
3311102010,331110,3311,33,Duwet
3311102011,331110,3311,33,Siwal
3311102012,331110,3311,33,Waru
3311102013,331110,3311,33,Gentan
3311102014,331110,3311,33,Purbayan
3311112001,331111,3311,33,Sanggung
3311112002,331111,3311,33,Kagokan
3311112003,331111,3311,33,Blimbing
3311112004,331111,3311,33,Krajan
3311112005,331111,3311,33,Geneng
3311112006,331111,3311,33,Jati
3311112007,331111,3311,33,Trosemi
3311112008,331111,3311,33,Luwang
3311112009,331111,3311,33,Klaseman
3311112010,331111,3311,33,Tempel
3311112011,331111,3311,33,Sraten
3311112012,331111,3311,33,Wironanggan
3311112013,331111,3311,33,Trangsan
3311112014,331111,3311,33,Mayang
3311121002,331112,3311,33,Kartasura
3311121004,331112,3311,33,Ngadirejo
3311122001,331112,3311,33,Pucangan
3311122003,331112,3311,33,Ngemplak
3311122005,331112,3311,33,Gumpang
3311122006,331112,3311,33,Makamhaji
3311122007,331112,3311,33,Pabelan
3311122008,331112,3311,33,Gonilan
3311122009,331112,3311,33,Singopuran
3311122010,331112,3311,33,Ngabeyan
3311122011,331112,3311,33,Wirogunan
3311122012,331112,3311,33,Kertonatan
3312011009,331201,3312,33,Gedong
3312012001,331201,3312,33,Sumberagung
3312012002,331201,3312,33,Joho
3312012003,331201,3312,33,Petirsari
3312012004,331201,3312,33,Gambirmanis
3312012005,331201,3312,33,Suci
3312012006,331201,3312,33,Sambiroto
3312012007,331201,3312,33,Watangrejo
3312012008,331201,3312,33,Pracimantoro
3312012010,331201,3312,33,Sedayu
3312012011,331201,3312,33,Jimbar
3312012012,331201,3312,33,Banaran
3312012013,331201,3312,33,Trukan
3312012014,331201,3312,33,Tubokarto
3312012015,331201,3312,33,Lebak
3312012016,331201,3312,33,Gebangharjo
3312012017,331201,3312,33,Glinggang
3312012018,331201,3312,33,Wonodadi
3312021004,331202,3312,33,Bayemharjo
3312021006,331202,3312,33,Giritontro
3312022001,331202,3312,33,Ngargoharjo
3312022002,331202,3312,33,Tlogosari
3312022003,331202,3312,33,Tlogoharjo
3312022005,331202,3312,33,Jatirejo
3312022007,331202,3312,33,Pucanganom
3312031002,331203,3312,33,Girikikis
3312031011,331203,3312,33,Giriwoyo
3312032001,331203,3312,33,Tirtosuworo
3312032003,331203,3312,33,Guwotirto
3312032004,331203,3312,33,Ngancar
3312032005,331203,3312,33,Bulurejo
3312032006,331203,3312,33,Gedongrejo
3312032007,331203,3312,33,Pidekso
3312032008,331203,3312,33,Tukulrejo
3312032009,331203,3312,33,Bumiharjo
3312032010,331203,3312,33,Selomarto
3312032012,331203,3312,33,Sejati
3312032013,331203,3312,33,Sendangagung
3312032014,331203,3312,33,Platarejo
3312032015,331203,3312,33,Sirnoboyo
3312032016,331203,3312,33,Tawangharjo
3312041008,331204,3312,33,Selopuro
3312042001,331204,3312,33,Sendangsari
3312042002,331204,3312,33,Tegiri
3312042003,331204,3312,33,Batuwarno
3312042004,331204,3312,33,Sumberejo
3312042005,331204,3312,33,Ronggojati
3312042006,331204,3312,33,Sumberagung
3312042007,331204,3312,33,Kudi
3312051010,331205,3312,33,Tirtomoyo
3312051012,331205,3312,33,Ngarjosari
3312052001,331205,3312,33,Hargosari
3312052002,331205,3312,33,Dlepih
3312052003,331205,3312,33,Wiroko
3312052004,331205,3312,33,Sukoharjo
3312052005,331205,3312,33,Hargorejo
3312052006,331205,3312,33,Sidorejo
3312052007,331205,3312,33,Genengharjo
3312052008,331205,3312,33,Girirejo
3312052009,331205,3312,33,Hargantoro
3312052011,331205,3312,33,Banyakprodo
3312052013,331205,3312,33,Sendangmulyo
3312052014,331205,3312,33,Tanjungsari
3312061004,331206,3312,33,Kedungrejo
3312061008,331206,3312,33,Beji
3312062001,331206,3312,33,Wonoharjo
3312062002,331206,3312,33,Bulurejo
3312062003,331206,3312,33,Kulurejo
3312062005,331206,3312,33,Semin
3312062006,331206,3312,33,Bumiharjo
3312062007,331206,3312,33,Gebang
3312062009,331206,3312,33,Pondoksari
3312062010,331206,3312,33,Ngadiroyo
3312062011,331206,3312,33,Ngadipiro
3312072001,331207,3312,33,Glesungrejo
3312072002,331207,3312,33,Balepanjang
3312072003,331207,3312,33,Watuagung
3312072004,331207,3312,33,Belikurip
3312072005,331207,3312,33,Baturetno
3312072006,331207,3312,33,Gambiranom
3312072007,331207,3312,33,Talunombo
3312072008,331207,3312,33,Saradan
3312072009,331207,3312,33,Temon
3312072010,331207,3312,33,Setrorejo
3312072011,331207,3312,33,Sendangrejo
3312072012,331207,3312,33,Boto
3312072013,331207,3312,33,Kedungombo
3312081003,331208,3312,33,Puloharjo
3312081009,331208,3312,33,Ngadirejo
3312082001,331208,3312,33,Basuhan
3312082002,331208,3312,33,Pucung
3312082004,331208,3312,33,Sindukarto
3312082005,331208,3312,33,Panekan
3312082006,331208,3312,33,Baleharjo
3312082007,331208,3312,33,Sumberharjo
3312082008,331208,3312,33,Minggarharjo
3312082010,331208,3312,33,Tegalharjo
3312082011,331208,3312,33,Eromoko
3312082012,331208,3312,33,Ngunggahan
3312082013,331208,3312,33,Tempurharjo
3312082014,331208,3312,33,Pasekan
3312082015,331208,3312,33,Ngandong
3312091003,331209,3312,33,Mojopuro
3312091007,331209,3312,33,Wuryantoro
3312092001,331209,3312,33,Genukharjo
3312092002,331209,3312,33,Sumberejo
3312092004,331209,3312,33,Mlopoharjo
3312092005,331209,3312,33,"Pulutan Kulon"
3312092006,331209,3312,33,"Pulutan Wetan"
3312092008,331209,3312,33,"Gumiwang Lor"
3312101006,331210,3312,33,Pagutan
3312101007,331210,3312,33,Punduhsari
3312102001,331210,3312,33,Kepuhsari
3312102002,331210,3312,33,Pijiharjo
3312102003,331210,3312,33,Bero
3312102004,331210,3312,33,Gunungan
3312102005,331210,3312,33,Karanglor
3312111007,331211,3312,33,Kaliancar
3312112001,331211,3312,33,Pare
3312112002,331211,3312,33,Keloran
3312112003,331211,3312,33,Kepatihan
3312112004,331211,3312,33,Pule
3312112005,331211,3312,33,Jendi
3312112006,331211,3312,33,Singodutan
3312112008,331211,3312,33,Gemantar
3312112009,331211,3312,33,Jaten
3312112010,331211,3312,33,Nambangan
3312112011,331211,3312,33,Sendangijo
3312121002,331212,3312,33,Wuryorejo
3312121003,331212,3312,33,Giritirto
3312121006,331212,3312,33,Giripurwo
3312121007,331212,3312,33,Giriwono
3312121008,331212,3312,33,Wonoboyo
3312121015,331212,3312,33,Wonokarto
3312122001,331212,3312,33,Sendang
3312122004,331212,3312,33,Pokohkidul
3312122005,331212,3312,33,Purworejo
3312122009,331212,3312,33,Bulusulur
3312122010,331212,3312,33,Purwosari
3312122011,331212,3312,33,Wonoharjo
3312122012,331212,3312,33,Manjung
3312122013,331212,3312,33,Wonokerto
3312122014,331212,3312,33,Sonoharjo
3312131009,331213,3312,33,"Mlokomanis Kulon"
3312131010,331213,3312,33,Kasihan
3312132001,331213,3312,33,Gemawang
3312132002,331213,3312,33,"Kerjo Kidul"
3312132003,331213,3312,33,Gedong
3312132004,331213,3312,33,Pondok
3312132005,331213,3312,33,"Kerjo Lor"
3312132006,331213,3312,33,"Ngadirojo Kidul"
3312132007,331213,3312,33,"Ngadirojo Lor"
3312132008,331213,3312,33,"Mlokomanis Wetan"
3312132011,331213,3312,33,Jatimarto
3312141009,331214,3312,33,Kayuloko
3312141012,331214,3312,33,Sidoharjo
3312142001,331214,3312,33,Sempukerep
3312142002,331214,3312,33,Sembukan
3312142003,331214,3312,33,Tempursari
3312142004,331214,3312,33,Kebonagung
3312142005,331214,3312,33,Widoro
3312142006,331214,3312,33,Mojoreno
3312142007,331214,3312,33,Ngabeyan
3312142008,331214,3312,33,Kedunggupit
3312142010,331214,3312,33,Tremes
3312142011,331214,3312,33,Jatinom
3312151009,331215,3312,33,Sanggrong
3312151014,331215,3312,33,Jatiroto
3312152001,331215,3312,33,Brenggolo
3312152002,331215,3312,33,Boto
3312152003,331215,3312,33,Guno
3312152004,331215,3312,33,Dawungan
3312152005,331215,3312,33,Ngelo
3312152006,331215,3312,33,Pingkuk
3312152007,331215,3312,33,Mojopuro
3312152008,331215,3312,33,Pesido
3312152010,331215,3312,33,Cangkring
3312152011,331215,3312,33,Pengkol
3312152012,331215,3312,33,Sugihan
3312152013,331215,3312,33,Duren
3312152015,331215,3312,33,Jatirejo
3312161005,331216,3312,33,Kismantoro
3312161008,331216,3312,33,Gesing
3312162001,331216,3312,33,Pucung
3312162002,331216,3312,33,Plosorejo
3312162003,331216,3312,33,Bugelan
3312162004,331216,3312,33,Ngroto
3312162006,331216,3312,33,Miri
3312162007,331216,3312,33,Lemahbang
3312162009,331216,3312,33,Gambiranom
3312162010,331216,3312,33,Gedawung
3312171002,331217,3312,33,Tegalrejo
3312171007,331217,3312,33,Purwantoro
3312172001,331217,3312,33,Biting
3312172003,331217,3312,33,Bangsri
3312172004,331217,3312,33,Sumber
3312172005,331217,3312,33,Joho
3312172006,331217,3312,33,Miricinde
3312172008,331217,3312,33,Gondang
3312172009,331217,3312,33,Kepyar
3312172010,331217,3312,33,Bakalan
3312172011,331217,3312,33,Ploso
3312172012,331217,3312,33,Kenteng
3312172013,331217,3312,33,Sendang
3312172014,331217,3312,33,Talesan
3312172015,331217,3312,33,Sukomangu
3312181005,331218,3312,33,Bulukerto
3312182001,331218,3312,33,Domas
3312182002,331218,3312,33,Nadi
3312182003,331218,3312,33,Ngaglik
3312182004,331218,3312,33,Bulurejo
3312182006,331218,3312,33,Krandegan
3312182007,331218,3312,33,Tanjung
3312182008,331218,3312,33,Sugihan
3312182009,331218,3312,33,Conto
3312182010,331218,3312,33,Geneng
3312191008,331219,3312,33,Bulusari
3312191014,331219,3312,33,Karang
3312192001,331219,3312,33,Padarangin
3312192002,331219,3312,33,Watusomo
3312192003,331219,3312,33,Sambirejo
3312192004,331219,3312,33,Pandan
3312192005,331219,3312,33,Made
3312192006,331219,3312,33,Tunggur
3312192007,331219,3312,33,Waru
3312192009,331219,3312,33,Slogohimo
3312192010,331219,3312,33,Soco
3312192011,331219,3312,33,Klunggen
3312192012,331219,3312,33,Sedayu
3312192013,331219,3312,33,Gunan
3312192015,331219,3312,33,Randusari
3312192016,331219,3312,33,Sokoboyo
3312192017,331219,3312,33,Setren
3312201009,331220,3312,33,Pelem
3312201012,331220,3312,33,Tanjungsari
3312202001,331220,3312,33,Tasikhargo
3312202002,331220,3312,33,Sumberejo
3312202003,331220,3312,33,Rejosari
3312202004,331220,3312,33,Gondangsari
3312202005,331220,3312,33,Sidorejo
3312202006,331220,3312,33,Ngrompak
3312202007,331220,3312,33,Semen
3312202008,331220,3312,33,Pule
3312202010,331220,3312,33,Sambirejo
3312202011,331220,3312,33,Tanggulangin
3312202013,331220,3312,33,Gunungsari
3312202014,331220,3312,33,Jatisari
3312202015,331220,3312,33,Jatisrono
3312202016,331220,3312,33,Watangsono
3312202017,331220,3312,33,Pandeyan
3312211005,331221,3312,33,Jatipurno
3312211009,331221,3312,33,Balepanjang
3312212001,331221,3312,33,Giriyoso
3312212002,331221,3312,33,Kopen
3312212003,331221,3312,33,Jatipurwo
3312212004,331221,3312,33,Tawangrejo
3312212006,331221,3312,33,Slogoretno
3312212007,331221,3312,33,Kembang
3312212008,331221,3312,33,Girimulyo
3312212010,331221,3312,33,Jeporo
3312212011,331221,3312,33,Mangunharjo
3312221003,331222,3312,33,Sidokarto
3312221007,331222,3312,33,Gemawang
3312222001,331222,3312,33,Waleng
3312222002,331222,3312,33,Doho
3312222004,331222,3312,33,Girimarto
3312222005,331222,3312,33,Jendi
3312222006,331222,3312,33,Nungkulan
3312222008,331222,3312,33,Tambakmerang
3312222009,331222,3312,33,Jatirejo
3312222010,331222,3312,33,Giriwarno
3312222011,331222,3312,33,Selorejo
3312222012,331222,3312,33,Semagar
3312222013,331222,3312,33,Sanan
3312222014,331222,3312,33,Bubakan
3312232001,331223,3312,33,Purwoharjo
3312232002,331223,3312,33,Karangtengah
3312232003,331223,3312,33,Ngambarsari
3312232004,331223,3312,33,Jeblogan
3312232005,331223,3312,33,Temboro
3312242001,331224,3312,33,Songbledeg
3312242002,331224,3312,33,Ketos
3312242003,331224,3312,33,Paranggupito
3312242004,331224,3312,33,Gudangharjo
3312242005,331224,3312,33,Gunturharjo
3312242006,331224,3312,33,Sambiharjo
3312242007,331224,3312,33,Johunut
3312242008,331224,3312,33,Gendayakan
3312251002,331225,3312,33,Giriharjo
3312252001,331225,3312,33,Puhpelem
3312252003,331225,3312,33,Nguneng
3312252004,331225,3312,33,Sukorejo
3312252005,331225,3312,33,Tengger
3312252006,331225,3312,33,Golo
3313012001,331301,3313,33,Ngepungsari
3313012002,331301,3313,33,Jatipurwo
3313012003,331301,3313,33,Jatipuro
3313012004,331301,3313,33,Jatisobo
3313012005,331301,3313,33,Jatiwarno
3313012006,331301,3313,33,Jatimulyo
3313012007,331301,3313,33,Jatisuko
3313012008,331301,3313,33,Jatiharjo
3313012009,331301,3313,33,Jatikuwung
3313012010,331301,3313,33,Jatiroyo
3313022001,331302,3313,33,Jatisawit
3313022002,331302,3313,33,Petung
3313022003,331302,3313,33,Wonokeling
3313022004,331302,3313,33,Jatiyoso
3313022005,331302,3313,33,Tlobo
3313022006,331302,3313,33,Wonorejo
3313022007,331302,3313,33,Beruk
3313022008,331302,3313,33,Karangsari
3313022009,331302,3313,33,Wukirsawit
3313032001,331303,3313,33,Paseban
3313032002,331303,3313,33,Lemahbang
3313032003,331303,3313,33,Jatirejo
3313032004,331303,3313,33,Kwangsan
3313032005,331303,3313,33,Karangbangun
3313032006,331303,3313,33,Ploso
3313032007,331303,3313,33,Giriwondo
3313032008,331303,3313,33,Kadipiro
